loan_id,installment_no,risk_bucket,pred_prob,target,missed_payment_last_3m,late_payment_last_3m,dpd_trend_slope,max_dpd_last_3m,sma_encoded,rolling_30d_balance_volatility,both_shocks_flag,income_shock_flag_3m,cash_flow_trend,bureau_score,risk_tier_encoded,grade_encoded,emi_to_income_ratio,payment_ratio_last_month
LN00043993,32,RED,0.4806860179509194,0,0.0,1.0,0.0,31.0,0,0.10336666666666668,0,0.0,0.029149999999999954,750,0,0,0.074019880892418,1.0
LN00043994,5,RED,0.5139705380175782,0,0.0,0.0,0.0,0.0,0,0.1389,0,0.0,0.030200000000000005,692,1,4,0.2953169136230735,1.0
LN00043996,19,RED,0.4979983353681745,0,0.0,0.0,0.0,0.0,0,0.20406666666666665,0,0.0,0.04185,617,1,5,0.2588762489466715,1.0
LN00043998,19,RED,0.4895165496950013,1,0.0,0.0,0.0,0.0,0,0.11036666666666667,0,0.0,0.04494999999999999,762,0,0,0.1653338129098304,1.0
LN00044001,22,RED,0.49435828872303267,0,0.0,1.0,-17.5,35.0,0,0.2995666666666667,0,1.0,0.17919999999999997,531,2,7,0.1786758906058059,1.0
LN00044003,17,RED,0.5039515324472836,0,0.0,0.0,0.0,0.0,0,0.08823333333333333,0,0.0,-0.025500000000000023,707,0,1,0.11692136648473822,1.0
LN00044004,6,GREEN,0.14308745263534353,0,0.0,0.0,0.0,0.0,0,0.34390000000000004,0,0.0,-0.012249999999999983,523,2,7,0.09117419506095654,1.0
LN00044007,22,RED,0.5955524699276733,0,0.0,2.0,4.5,39.0,1,0.42013333333333325,0,0.0,0.06575000000000003,579,2,7,0.13732869845697845,1.0
LN00044010,5,RED,0.5004393294358034,0,0.0,1.0,-2.5,5.0,0,0.18489999999999998,0,0.0,-0.054700000000000026,658,1,4,0.17981737926259303,1.0
LN00044012,10,RED,0.586149743796299,0,0.0,1.0,-5.5,11.0,0,0.5481333333333334,0,0.0,-0.07089999999999996,0,3,8,0.46617989480527156,1.0
LN00044013,24,AMBER,0.36639460872698837,0,0.0,0.0,0.0,0.0,0,0.26003333333333334,0,0.0,-0.020450000000000024,629,2,6,0.18203026196928637,1.0
LN00044015,32,RED,0.5439939838829966,1,0.0,0.0,0.0,0.0,0,0.10696666666666665,0,0.0,-0.009000000000000008,670,1,4,0.08267591296602621,1.0
LN00044019,15,RED,0.5681526332720851,0,0.0,1.0,-18.0,36.0,0,0.5632666666666667,0,0.0,0.03344999999999998,532,2,7,0.17971981254362351,1.0
LN00044021,16,AMBER,0.4349816920304164,0,0.0,0.0,0.0,0.0,0,0.12066666666666666,0,0.0,0.09825,691,0,2,0.03960523002014775,1.0
LN00044022,5,AMBER,0.44124495773285805,0,0.0,0.0,0.0,0.0,0,0.18606666666666669,0,0.0,0.08515,556,1,5,0.10338609550939239,1.0
LN00044023,21,RED,0.48301769451847665,0,0.0,0.0,0.0,0.0,0,0.5062333333333333,0,0.0,0.2208,585,2,7,0.1337542722870977,1.0
LN00044024,4,AMBER,0.3966738614641284,0,0.0,0.0,0.0,0.0,0,0.22823333333333332,0,0.0,-0.01695000000000002,718,1,5,0.32112329499866277,1.0
LN00044025,46,RED,0.5349671661284044,0,0.0,0.0,0.0,0.0,0,0.3394,0,0.0,0.046449999999999964,509,2,7,0.08445135253054101,1.0
LN00044026,35,AMBER,0.39928256269007345,0,0.0,0.0,0.0,0.0,0,0.1694,0,0.0,0.11869999999999997,659,1,4,0.04359971976880927,1.0
LN00044028,8,AMBER,0.4496941259564269,0,0.0,0.0,0.0,0.0,0,0.4059,0,0.0,-0.04185,498,2,7,0.0569791340041618,1.0
LN00044031,17,RED,0.5631977317070763,0,0.0,0.0,0.0,0.0,0,0.5572666666666667,0,1.0,0.02344999999999997,0,3,8,0.23506541648495421,1.0
LN00044032,29,RED,0.59418018311574,0,0.0,1.0,0.0,9.0,0,0.4359,0,0.0,0.14435,0,3,8,0.09550780946460485,1.0
LN00044033,22,AMBER,0.3945954644945854,0,0.0,0.0,0.0,0.0,0,0.19010000000000002,0,0.0,-0.16524999999999998,626,1,5,0.13033404580152672,1.0
LN00044034,46,AMBER,0.4414784748342171,1,0.0,1.0,-14.5,29.0,0,0.2536,0,0.0,0.22100000000000003,598,1,5,0.0670349053869405,1.0
LN00044035,16,RED,0.5541480534922711,0,0.0,1.0,13.0,26.0,1,0.34286666666666665,0,0.0,0.024999999999999967,545,2,7,0.2441175961954172,1.0
LN00044036,48,GREEN,0.11005218547470712,0,0.0,0.0,0.0,0.0,0,0.0906,0,0.0,-0.04880000000000001,763,0,0,0.04618654479335594,1.0
LN00044037,7,RED,0.46967587226667734,0,0.0,1.0,0.0,45.0,0,0.14086666666666667,0,0.0,0.2413,735,0,1,0.2328146498660294,1.0
LN00044038,12,GREEN,0.15761380636514133,0,0.0,0.0,0.0,0.0,0,0.16863333333333333,0,0.0,0.04209999999999997,716,0,1,0.38039653765114556,1.0
LN00044039,9,AMBER,0.3542182527658894,0,0.0,0.0,0.0,0.0,0,0.10956666666666666,0,0.0,0.09614999999999999,797,0,0,0.17370295965801585,1.0
LN00044040,46,RED,0.5174478682706615,0,0.0,1.0,0.0,43.0,0,0.4171666666666667,0,0.0,0.04580000000000001,651,1,4,0.09182369373373118,1.0
LN00044042,23,AMBER,0.3952991359978088,0,0.0,0.0,0.0,0.0,0,0.4325333333333334,0,0.0,-0.07340000000000002,686,1,4,0.20510619442885417,1.0
LN00044044,17,RED,0.4927898259965384,0,0.0,1.0,7.0,14.0,1,0.0749,0,0.0,0.07,681,0,2,0.10094287821203698,1.0
LN00044047,6,GREEN,0.16370363184113532,0,0.0,0.0,0.0,0.0,0,0.09066666666666667,0,1.0,-0.12159999999999999,772,0,0,0.8522931931881349,1.0
LN00044048,15,RED,0.5101979487526136,0,0.0,2.0,-29.5,59.0,0,0.19606666666666664,0,0.0,-0.012700000000000045,655,1,4,0.1378793161452121,1.0
LN00044049,7,RED,0.5376690545016116,0,0.0,0.0,0.0,0.0,0,0.17026666666666668,0,0.0,0.08410000000000001,724,1,5,0.17865392255380805,1.0
LN00044050,13,RED,0.5237950488318625,1,0.0,0.0,0.0,0.0,0,0.4051666666666667,0,0.0,-0.0711,0,3,8,0.2644839523981248,1.0
LN00044055,5,RED,0.4564751938946031,0,0.0,0.0,0.0,0.0,0,0.1943,0,0.0,0.16774999999999995,719,1,5,0.09450161617680222,1.0
LN00044060,16,RED,0.49512714741524966,0,0.0,1.0,-11.0,22.0,0,0.4134333333333333,0,0.0,-0.12,544,2,7,0.3367233934467869,1.0
LN00044061,11,RED,0.8451672872260553,0,0.0,1.0,-6.0,12.0,0,0.46326666666666666,0,0.0,-0.33435,640,2,6,0.1612432333000473,1.0
LN00044063,34,RED,0.46249312110263424,0,0.0,0.0,0.0,0.0,0,0.07939999999999998,0,0.0,-0.01529999999999998,755,0,0,0.02564021400343726,1.0
LN00044065,19,RED,0.5406066039922787,1,0.0,2.0,-1.0,45.0,0,0.29673333333333335,0,0.0,-0.065,514,2,7,0.1996126245621195,1.0
LN00044068,30,AMBER,0.42937375209617373,0,0.0,0.0,0.0,0.0,0,0.20576666666666665,0,0.0,-0.009699999999999986,706,1,5,0.07820707854703508,1.0
LN00044070,6,RED,0.48236898567142183,0,0.0,0.0,0.0,0.0,0,0.32893333333333336,0,1.0,-0.11099999999999999,695,1,4,0.46076443431860425,1.0
LN00044074,16,RED,0.5138334650980336,0,0.0,1.0,-9.5,19.0,0,0.24633333333333332,0,0.0,-0.008550000000000002,510,1,5,0.23239663192910417,1.0
LN00044076,29,RED,0.5446648027877564,0,0.0,0.0,0.0,0.0,0,0.25203333333333333,0,0.0,-0.017500000000000016,631,1,5,0.07834108387329478,1.0
LN00044077,4,AMBER,0.3981993172520526,0,0.0,1.0,0.0,43.0,0,0.07646666666666667,0,0.0,0.11525000000000002,764,0,0,0.0289407671090155,1.0
LN00044078,27,RED,0.4624187849904818,0,0.0,0.0,0.0,0.0,0,0.1123,0,0.0,-0.10339999999999999,673,0,2,0.04398406827880512,1.0
LN00044084,20,RED,0.6041288211128906,0,0.0,0.0,0.0,0.0,0,0.3885,0,0.0,-0.006750000000000034,515,2,7,0.044709252157238734,1.0
LN00044085,10,RED,0.5270433795106513,1,0.0,0.0,0.0,0.0,0,0.44686666666666675,0,0.0,-0.1588,513,2,7,0.47394783898120285,1.0
LN00044087,10,AMBER,0.4024478400485539,0,0.0,0.0,0.0,0.0,0,0.33390000000000003,0,0.0,-0.07400000000000001,582,1,5,0.24272060551925156,1.0
LN00044088,22,RED,0.5446510199229879,0,0.0,0.0,0.0,0.0,0,0.29233333333333333,0,1.0,0.0753,504,2,7,0.07827442912980868,1.0
LN00044089,11,RED,0.5455273771582284,0,0.0,2.0,-17.0,34.0,0,0.5861666666666667,0,0.0,0.05395,464,2,7,0.33211844517785116,1.0
LN00044090,12,GREEN,0.1769863018304739,0,0.0,0.0,0.0,0.0,0,0.20226666666666668,0,0.0,0.0822,666,1,4,0.15395949553236044,1.0
LN00044092,12,GREEN,0.15282091252146848,0,0.0,0.0,0.0,0.0,0,0.23296666666666668,0,1.0,-0.08984999999999999,646,1,5,0.4202097364091517,1.0
LN00044093,48,GREEN,0.19176199235757688,0,0.0,0.0,0.0,0.0,0,0.22186666666666666,0,0.0,0.03849999999999998,570,1,5,0.13961356466876973,1.0
LN00044094,44,AMBER,0.40240800541822364,0,0.0,0.0,0.0,0.0,0,0.13236666666666666,0,0.0,0.09919999999999995,718,0,1,0.05875750771821499,1.0
LN00044095,47,RED,0.4852324430159438,0,0.0,0.0,0.0,0.0,0,0.14573333333333335,0,0.0,-0.14634999999999998,726,0,1,0.040190061846875666,1.0
LN00044096,11,RED,0.5477292639124922,0,0.0,2.0,1.0,10.0,1,0.22096666666666667,0,0.0,0.006099999999999994,664,1,4,0.17408509865358854,1.0
LN00044097,4,RED,0.47300932342254176,0,0.0,0.0,0.0,0.0,0,0.19820000000000002,0,1.0,-0.31165,665,1,4,0.3431139308764302,1.0
LN00044098,11,AMBER,0.35316738611036974,0,0.0,0.0,0.0,0.0,0,0.13423333333333334,0,1.0,-0.09094999999999998,776,0,0,0.09459542182978407,1.0
LN00044101,24,AMBER,0.29724918355132096,0,0.0,0.0,0.0,0.0,0,0.2619333333333333,0,0.0,0.08064999999999997,665,1,4,0.09083773857882144,1.0
LN00044102,36,RED,0.4585773432952019,0,0.0,0.0,0.0,0.0,0,0.18606666666666669,0,0.0,0.023400000000000032,642,2,6,0.13161774744027305,1.0
LN00044103,14,RED,0.5298526030809043,0,0.0,0.0,0.0,0.0,0,0.4157666666666667,0,0.0,0.11115000000000003,0,3,8,0.22630987998789795,1.0
LN00044104,36,GREEN,0.1323074001107143,0,0.0,0.0,0.0,0.0,0,0.24,0,0.0,-0.23295000000000002,696,0,2,0.04362268885549228,1.0
LN00044105,19,AMBER,0.41467408153437324,0,0.0,0.0,0.0,0.0,0,0.23626666666666665,0,0.0,-0.011450000000000016,548,1,5,0.13038387372522514,1.0
LN00044106,48,GREEN,0.08969711973259623,0,0.0,0.0,0.0,0.0,0,0.08739999999999999,0,0.0,0.12429999999999997,748,0,1,0.06831291009155825,1.0
LN00044108,24,AMBER,0.28659901295336204,0,0.0,0.0,0.0,0.0,0,0.2967666666666667,0,0.0,-0.0706,694,1,4,0.16377829237319788,1.0
LN00044110,6,GREEN,0.16316618161643617,0,0.0,0.0,0.0,0.0,0,0.13796666666666665,0,0.0,-0.22065,599,1,5,0.17288017090697222,1.0
LN00044112,11,RED,0.5652218884723308,0,0.0,0.0,0.0,0.0,0,0.33466666666666667,0,0.0,0.1043,548,2,7,0.26685886896340766,1.0
LN00044115,22,RED,0.48321603925738127,0,0.0,0.0,0.0,0.0,0,0.3226333333333333,0,0.0,-0.041100000000000025,580,2,7,0.08203847648659153,1.0
LN00044116,22,RED,0.46488908132768814,0,0.0,0.0,0.0,0.0,0,0.11549999999999999,0,0.0,0.05930000000000002,695,0,2,0.19389098494701193,1.0
LN00044117,8,AMBER,0.3499851206829382,0,0.0,1.0,0.0,40.0,0,0.06973333333333333,0,0.0,-0.08914999999999995,758,0,0,0.2555071402416697,1.0
LN00044120,11,GREEN,0.18293196081563878,0,0.0,0.0,0.0,0.0,0,0.07756666666666667,0,0.0,0.08584999999999998,707,0,1,0.12245778867102397,1.0
LN00044122,17,RED,0.5002555031736188,0,0.0,0.0,0.0,0.0,0,0.6860333333333334,0,1.0,-0.08415,0,3,8,0.30237763542508866,1.0
LN00044124,6,AMBER,0.21499449039861313,0,0.0,1.0,0.0,48.0,0,0.16866666666666666,0,0.0,0.0018500000000000183,489,2,7,0.23297526233722451,1.0
LN00044125,22,RED,0.4711311575927217,0,0.0,1.0,0.0,34.0,0,0.48340000000000005,0,0.0,0.10855000000000004,678,1,4,0.10104845178886572,1.0
LN00044126,35,AMBER,0.40039346936471776,0,0.0,0.0,0.0,0.0,0,0.17586666666666664,0,0.0,-0.1099,616,1,5,0.039726810188085375,1.0
LN00044127,33,RED,0.5375415079426689,0,0.0,1.0,-3.0,6.0,0,0.16913333333333336,0,0.0,-0.04909999999999998,728,1,5,0.08584123367376001,1.0
LN00044130,15,RED,0.48101317742983984,0,0.0,0.0,0.0,0.0,0,0.16383333333333333,0,0.0,-0.07314999999999999,652,1,4,0.07477289369625709,1.0
LN00044132,23,RED,0.5149302438192612,0,0.0,0.0,0.0,0.0,0,0.20953333333333335,0,0.0,0.08689999999999998,680,1,4,0.07169872722013307,1.0
LN00044134,28,AMBER,0.41014916227513737,0,0.0,1.0,3.5,7.0,1,0.3979333333333333,0,0.0,-0.10375000000000001,593,1,5,0.16844155844155845,1.0
LN00044135,4,RED,0.4783511838163876,0,0.0,0.0,0.0,0.0,0,0.20046666666666665,0,0.0,0.00940000000000002,604,1,5,0.1580827361563518,1.0
LN00044137,4,RED,0.5233263073692825,0,0.0,1.0,4.5,9.0,1,0.2997,0,0.0,0.18894999999999998,719,1,5,0.2918127601416413,1.0
LN00044138,32,RED,0.5983130952156446,0,0.0,1.0,-30.0,60.0,0,0.4984,0,1.0,-0.1532,0,3,8,0.08196894409937888,1.0
LN00044139,20,RED,0.5411162113596174,0,0.0,1.0,0.0,37.0,0,0.6543666666666667,0,0.0,-0.13555000000000003,462,2,7,0.2278574539120337,1.0
LN00044142,17,RED,0.4667010576627587,0,0.0,0.0,0.0,0.0,0,0.6229,0,0.0,0.1314,0,3,8,0.2570840681951793,1.0
LN00044143,24,GREEN,0.13331768903517707,0,0.0,1.0,-29.0,58.0,0,0.2298,0,0.0,-0.08089999999999997,642,1,5,0.20759590978316048,1.0
LN00044144,6,GREEN,0.16243025290270632,0,0.0,1.0,0.0,37.0,0,0.3214,0,0.0,0.12564999999999998,665,1,4,0.05706893318101993,1.0
LN00044145,32,RED,0.6041052954151118,0,0.0,0.0,0.0,0.0,0,0.21396666666666667,0,0.0,-0.23505,508,2,7,0.047070814662455,1.0
LN00044146,17,RED,0.5301924418913585,0,0.0,1.0,-22.5,45.0,0,0.12916666666666668,0,0.0,0.03400000000000003,723,1,5,0.16368802713890013,1.0
LN00044147,21,AMBER,0.42536250087744687,0,0.0,0.0,0.0,0.0,0,0.0978,0,0.0,-0.07014999999999999,641,0,2,0.053739385216407934,1.0
LN00044148,21,AMBER,0.37451658313545494,0,0.0,1.0,0.0,45.0,0,0.12236666666666667,0,0.0,-0.02250000000000002,706,0,1,0.10681306092918295,1.0
LN00044149,10,RED,0.48807038670823744,1,0.0,0.0,0.0,0.0,0,0.25233333333333335,0,0.0,0.18370000000000003,609,1,5,0.1928123388898436,1.0
LN00044150,24,AMBER,0.28699251409357446,0,0.0,0.0,0.0,0.0,0,0.14473333333333335,0,0.0,-0.14340000000000003,741,0,1,0.2078250374953131,1.0
LN00044152,47,AMBER,0.4369158572896452,0,0.0,0.0,0.0,0.0,0,0.2748,0,0.0,-0.04575000000000001,670,1,4,0.14477611172552146,1.0
LN00044154,9,RED,0.4681681294654287,0,0.0,1.0,0.0,57.0,0,0.12490000000000001,0,0.0,-0.02174999999999999,703,0,1,0.14391076028250935,1.0
LN00044156,16,AMBER,0.40957268941770153,0,0.0,0.0,0.0,0.0,0,0.15623333333333334,0,0.0,-0.06905,600,1,5,0.03826190616353682,1.0
LN00044157,19,RED,0.5061500725136336,0,0.0,0.0,0.0,0.0,0,0.13333333333333333,0,0.0,-0.09265000000000001,604,1,5,0.023297519819952272,1.0
LN00044158,12,GREEN,0.19981845480803906,0,0.0,0.0,0.0,0.0,0,0.3266,0,0.0,-0.24375000000000002,543,2,7,0.3438689401054837,1.0
LN00044159,5,RED,0.5307095965906292,0,0.0,0.0,0.0,0.0,0,0.5085333333333333,0,1.0,0.03915000000000002,484,2,7,0.2358864921741418,1.0
LN00044161,25,RED,0.47981964944681454,1,0.0,0.0,0.0,0.0,0,0.10776666666666668,0,0.0,0.06740000000000002,685,0,2,0.07279713020912837,1.0
LN00044162,11,RED,0.5507623825382079,0,0.0,0.0,0.0,0.0,0,0.3111,0,0.0,-0.05984999999999996,551,2,7,0.3981551243678398,1.0
LN00044163,6,AMBER,0.38444251141271224,0,0.0,0.0,0.0,0.0,0,0.14926666666666666,0,0.0,0.0050000000000000044,742,0,1,0.1567585400363836,1.0
LN00044168,9,RED,0.543565494893841,0,0.0,0.0,0.0,0.0,0,0.10566666666666667,0,0.0,-0.04409999999999997,668,1,4,0.05668950546095923,1.0
LN00044169,18,GREEN,0.13769798489429017,0,0.0,0.0,0.0,0.0,0,1.0418999999999998,0,0.0,-0.14645,636,2,6,0.03381441843390845,1.0
LN00044173,27,RED,0.47213773721814434,0,0.0,0.0,0.0,0.0,0,0.1979,0,0.0,-0.021699999999999997,687,1,4,0.1314404308600048,1.0
LN00044174,11,RED,0.4725022751802849,0,0.0,0.0,0.0,0.0,0,0.11393333333333334,0,0.0,-0.02645000000000003,793,0,0,0.22938139907871916,1.0
LN00044175,14,RED,0.5007459171254731,1,0.0,0.0,0.0,0.0,0,0.18023333333333333,0,0.0,0.06309999999999999,614,1,5,0.09189790037052285,1.0
LN00044178,21,AMBER,0.40700800932299236,0,0.0,2.0,12.5,25.0,1,0.19366666666666665,0,0.0,0.029449999999999976,648,1,5,0.18287405106215407,1.0
LN00044179,8,RED,0.8463392852978047,1,0.0,1.0,0.0,46.0,0,0.45553333333333335,0,1.0,-0.22605,639,1,5,0.14019663512092534,1.0
LN00044180,29,RED,0.47939656573978306,0,0.0,0.0,0.0,0.0,0,0.1291,0,0.0,-0.12969999999999998,648,0,2,0.037815192013525484,1.0
LN00044181,23,RED,0.5761542311240121,0,0.0,1.0,-6.5,13.0,0,0.18610000000000002,0,0.0,0.058650000000000035,603,1,5,0.10539839108559083,1.0
LN00044182,7,AMBER,0.43518633206462964,0,0.0,0.0,0.0,0.0,0,0.34600000000000003,0,0.0,-0.008199999999999985,604,1,5,0.31599508991200104,1.0
LN00044183,9,RED,0.47974741802323173,0,0.0,0.0,0.0,0.0,0,0.15130000000000002,0,0.0,-0.07630000000000003,587,1,5,0.18967962297384144,1.0
LN00044184,17,RED,0.5261313293226768,0,0.0,1.0,0.0,3.0,0,0.4257333333333333,0,0.0,-0.14265,568,2,7,0.33650837988826815,1.0
LN00044187,24,GREEN,0.17361345034347797,0,0.0,0.0,0.0,0.0,0,0.11059999999999999,0,0.0,0.02795000000000003,747,0,1,0.0369085875090777,1.0
LN00044190,7,RED,0.5695649790094168,0,0.0,0.0,0.0,0.0,0,0.44826666666666665,0,0.0,-0.08179999999999998,0,3,8,0.07008787789597612,1.0
LN00044191,8,AMBER,0.4364636217239824,0,0.0,0.0,0.0,0.0,0,0.1299,0,0.0,0.07669999999999999,743,1,5,0.19270450950547646,1.0
LN00044193,17,RED,0.5891622286578676,0,0.0,0.0,0.0,0.0,0,0.4257333333333333,0,0.0,-0.009099999999999997,524,2,7,0.1302708662355851,1.0
LN00044195,6,GREEN,0.14521785850101368,0,0.0,1.0,0.0,37.0,0,0.3756333333333333,0,0.0,-0.04494999999999999,644,1,5,0.1100298401045724,1.0
LN00044197,24,AMBER,0.2031676947158193,0,0.0,0.0,0.0,0.0,0,0.2861,0,0.0,0.029849999999999988,680,1,4,0.10626964155902253,1.0
LN00044199,23,RED,0.4746763217261949,0,0.0,2.0,-21.0,42.0,0,0.46270000000000006,0,0.0,-0.10339999999999999,537,2,7,0.18403458834691852,1.0
LN00044200,47,RED,0.4869360143839694,0,0.0,1.0,2.0,4.0,1,0.11126666666666667,0,0.0,-0.07685000000000003,712,0,1,0.049714856337271754,1.0
LN00044201,22,AMBER,0.3338619079102918,1,0.0,0.0,0.0,0.0,0,0.14223333333333332,0,0.0,0.023850000000000038,715,0,1,0.02940077571561368,1.0
LN00044202,18,GREEN,0.18636421896153704,0,0.0,1.0,14.5,29.0,1,0.23026666666666665,0,0.0,-0.05629999999999996,581,1,5,0.059256152894266466,1.0
LN00044206,11,RED,0.562046465735387,1,0.0,2.0,2.0,21.0,1,0.3335333333333333,0,0.0,0.06564999999999999,514,2,7,0.11127362087958649,1.0
LN00044208,9,RED,0.4971836813365863,0,0.0,1.0,-0.5,1.0,0,0.2951,0,0.0,0.05880000000000002,634,2,6,0.3528032301262021,1.0
LN00044211,58,GREEN,0.17815787393934177,0,0.0,0.0,0.0,0.0,0,0.15846666666666667,0,0.0,-0.04794999999999999,845,0,0,0.05987479462919948,1.0
LN00044213,36,AMBER,0.4419106008533268,0,0.0,0.0,0.0,0.0,0,0.6083000000000001,0,0.0,-0.005900000000000016,533,2,7,0.0792627259905116,1.0
LN00044215,7,GREEN,0.009460725439593375,0,0.0,0.0,-13.0,26.0,4,0.6021,0,0.0,0.0,464,2,7,0.33487373800324066,1.0
LN00044216,16,RED,0.483687033490475,0,0.0,0.0,0.0,0.0,0,0.24366666666666667,0,0.0,0.022050000000000014,649,1,5,0.17373926983142,1.0
LN00044218,4,RED,0.8681031997771463,0,0.0,2.0,-5.0,49.0,1,0.41283333333333333,0,1.0,0.0177,617,1,5,0.0912169852093738,0.8964162984781541
LN00044220,24,AMBER,0.26691503464968946,0,0.0,0.0,0.0,0.0,0,0.09043333333333332,0,1.0,0.07840000000000003,770,0,0,0.13290206825359763,1.0
LN00044221,11,RED,0.5110531150906816,0,0.0,1.0,-18.0,36.0,0,0.30896666666666667,0,0.0,-0.10060000000000002,589,2,7,0.27402878357319643,1.0
LN00044223,8,RED,0.5399758192165596,0,0.0,0.0,0.0,0.0,0,0.2394666666666667,0,1.0,-0.15675,533,2,7,0.3241166077738516,1.0
LN00044224,24,AMBER,0.28019993403345195,0,0.0,0.0,0.0,0.0,0,0.22386666666666666,0,0.0,-0.08134999999999998,654,1,4,0.0840641029274237,1.0
LN00044225,11,RED,0.5889932032522271,1,0.0,0.0,0.0,0.0,0,0.48059999999999997,0,1.0,-0.0006499999999999839,0,3,8,0.2641096757184287,1.0
LN00044227,9,RED,0.49021579889560746,0,0.0,1.0,0.0,5.0,0,0.23993333333333333,0,0.0,-0.11309999999999998,524,2,7,0.1986755076668048,1.0
LN00044228,12,AMBER,0.29383296119269003,0,0.0,0.0,0.0,0.0,0,0.18283333333333332,0,0.0,0.07134999999999997,727,0,1,0.2055462612207597,1.0
LN00044229,22,RED,0.4699318620939926,0,0.0,1.0,13.5,27.0,1,0.10016666666666667,0,0.0,-0.04250000000000004,751,0,0,0.0381683336158671,1.0
LN00044230,16,AMBER,0.4033422465913847,0,0.0,0.0,0.0,0.0,0,0.20363333333333333,0,0.0,0.07155,657,1,4,0.10308365530343458,1.0
LN00044231,5,AMBER,0.34294657739149775,0,0.0,0.0,0.0,0.0,0,0.11253333333333333,0,0.0,-0.09725,763,0,0,0.162834893924142,1.0
LN00044232,48,GREEN,0.1706567848186223,0,0.0,0.0,0.0,0.0,0,0.07656666666666667,0,0.0,-0.018850000000000033,686,0,2,0.10778479532163741,1.0
LN00044233,45,RED,0.49078598222201314,0,0.0,0.0,0.0,0.0,0,0.18546666666666667,0,1.0,0.048350000000000004,615,1,5,0.10881159908960633,1.0
LN00044234,10,RED,0.5903109431816679,0,0.0,0.0,0.0,0.0,0,0.3433333333333333,0,0.0,-0.03434999999999999,0,3,8,0.2522781579863125,1.0
LN00044235,9,RED,0.5446168824154988,0,0.0,0.0,0.0,0.0,0,0.19196666666666665,0,0.0,0.18710000000000002,634,1,5,0.25210741389375363,1.0
LN00044236,11,AMBER,0.41081602256716815,0,0.0,0.0,0.0,0.0,0,0.23750000000000002,0,0.0,0.1149,624,1,5,0.2187488401969881,1.0
LN00044237,17,RED,0.4858302209555918,0,0.0,0.0,0.0,0.0,0,0.16226666666666667,0,0.0,0.1884,690,1,4,0.11561111839517503,1.0
LN00044239,19,AMBER,0.333761903831902,0,0.0,0.0,0.0,0.0,0,0.1817,0,0.0,0.011699999999999988,822,0,0,0.04158728049139879,1.0
LN00044241,30,RED,0.47314624057548443,0,0.0,1.0,15.0,30.0,1,0.28003333333333336,0,0.0,-0.11634999999999998,718,1,5,0.07604669568658488,1.0
LN00044243,22,AMBER,0.42537228950618017,0,0.0,0.0,0.0,0.0,0,0.14596666666666666,0,0.0,0.012450000000000017,719,0,1,0.07701380290134639,1.0
LN00044245,32,AMBER,0.38124329990450523,0,0.0,1.0,-6.5,13.0,0,0.20966666666666667,0,0.0,-0.028600000000000014,593,1,5,0.055221282726703826,1.0
LN00044250,35,AMBER,0.4446735595273885,0,0.0,0.0,0.0,0.0,0,0.1509,0,0.0,-0.15815,678,1,4,0.08301091803782869,1.0
LN00044252,44,AMBER,0.24660647317546733,0,0.0,0.0,0.0,0.0,0,0.13276666666666667,0,0.0,0.13484999999999997,765,0,0,0.08886421173762946,1.0
LN00044253,10,AMBER,0.3939786602840154,0,0.0,0.0,0.0,0.0,0,0.13903333333333331,0,0.0,0.05954999999999999,699,1,4,0.1797360176673001,1.0
LN00044254,13,AMBER,0.3735974118440641,0,0.0,0.0,0.0,0.0,0,0.22046666666666667,0,0.0,0.13055000000000003,625,1,5,0.118602663734726,1.0
LN00044255,23,RED,0.4746046280669887,1,0.0,1.0,0.0,54.0,0,0.27426666666666666,0,0.0,-0.004500000000000004,604,1,5,0.16818230671055284,1.0
LN00044257,36,AMBER,0.314015365650173,0,0.0,1.0,4.0,8.0,1,0.5235,0,0.0,-0.14865,543,2,7,0.11185543010126876,1.0
LN00044259,24,AMBER,0.2882847252914235,0,0.0,0.0,0.0,0.0,0,0.09736666666666667,0,0.0,0.015849999999999975,763,0,0,0.060399159116377256,1.0
LN00044260,10,RED,0.5583986518279871,0,0.0,1.0,8.5,17.0,1,0.4655,0,1.0,-0.055499999999999994,512,2,7,0.15009496592657726,1.0
LN00044261,18,AMBER,0.40759091702716,0,0.0,0.0,0.0,0.0,0,0.20376666666666665,0,0.0,-0.10424999999999995,622,1,5,0.11505224403927068,1.0
LN00044263,24,AMBER,0.21950367890084552,0,0.0,0.0,0.0,0.0,0,0.20579999999999998,0,0.0,0.03265000000000001,549,1,5,0.20538252386882525,1.0
LN00044264,9,RED,0.5560981578337444,0,0.0,0.0,0.0,0.0,0,0.20103333333333331,0,0.0,-0.07419999999999999,595,1,5,0.4130842790483322,1.0
LN00044265,24,AMBER,0.21383652874486778,0,0.0,0.0,0.0,0.0,0,0.13546666666666665,0,0.0,0.12810000000000005,711,0,1,0.06653941995602555,1.0
LN00044266,36,GREEN,0.13966208277348743,0,0.0,0.0,0.0,0.0,0,0.12963333333333332,0,0.0,0.01855000000000001,804,0,0,0.09823383480893097,1.0
LN00044267,33,AMBER,0.3262568869217636,0,0.0,1.0,-7.5,15.0,0,0.09989999999999999,0,0.0,0.0358,678,0,2,0.05742591100367087,1.0
LN00044269,23,AMBER,0.3176524047959717,0,0.0,0.0,0.0,0.0,0,0.07496666666666667,0,0.0,0.03444999999999998,756,0,0,0.13895894156685704,1.0
